paper,doi_no_underscore,nsd,da,container.title,year.published,actual_nsd,actual_da
https://journals.asm.org/doi/10.1128/spectrum.00331-24,10.1128/spectrum.00331-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00336-24,10.1128/spectrum.00336-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00353-24,10.1128/spectrum.00353-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00361-24,10.1128/spectrum.00361-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00368-24,10.1128/spectrum.00368-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00375-24,10.1128/spectrum.00375-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00376-24,10.1128/spectrum.00376-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00382-24,10.1128/spectrum.00382-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00387-24,10.1128/spectrum.00387-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00388-24,10.1128/spectrum.00388-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00389-24,10.1128/spectrum.00389-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00390-24,10.1128/spectrum.00390-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00417-24,10.1128/spectrum.00417-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00418-24,10.1128/spectrum.00418-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00422-24,10.1128/spectrum.00422-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00427-23,10.1128/spectrum.00427-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00441-24,10.1128/spectrum.00441-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00450-24,10.1128/spectrum.00450-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00458-24,10.1128/spectrum.00458-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00464-24,10.1128/spectrum.00464-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00466-24,10.1128/spectrum.00466-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00483-24,10.1128/spectrum.00483-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00486-24,10.1128/spectrum.00486-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00489-24,10.1128/spectrum.00489-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00491-24,10.1128/spectrum.00491-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00493-24,10.1128/spectrum.00493-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00496-24,10.1128/spectrum.00496-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00501-24,10.1128/spectrum.00501-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00508-24,10.1128/spectrum.00508-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00509-24,10.1128/spectrum.00509-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00514-24,10.1128/spectrum.00514-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00516-24,10.1128/spectrum.00516-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00517-24,10.1128/spectrum.00517-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00519-24,10.1128/spectrum.00519-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00523-24,10.1128/spectrum.00523-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00526-24,10.1128/spectrum.00526-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00527-24,10.1128/spectrum.00527-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00529-24,10.1128/spectrum.00529-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00530-24,10.1128/spectrum.00530-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00532-24,10.1128/spectrum.00532-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00536-24,10.1128/spectrum.00536-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00537-24,10.1128/spectrum.00537-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00544-24,10.1128/spectrum.00544-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00559-23,10.1128/spectrum.00559-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00559-24,10.1128/spectrum.00559-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00560-24,10.1128/spectrum.00560-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00562-24,10.1128/spectrum.00562-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00565-24,10.1128/spectrum.00565-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00566-24,10.1128/spectrum.00566-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00567-24,10.1128/spectrum.00567-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00571-24,10.1128/spectrum.00571-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00572-23,10.1128/spectrum.00572-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00578-24,10.1128/spectrum.00578-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00581-24,10.1128/spectrum.00581-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00592-24,10.1128/spectrum.00592-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00598-24,10.1128/spectrum.00598-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00601-24,10.1128/spectrum.00601-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00607-24,10.1128/spectrum.00607-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00610-24,10.1128/spectrum.00610-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00611-24,10.1128/spectrum.00611-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00614-24,10.1128/spectrum.00614-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00633-24,10.1128/spectrum.00633-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00641-24,10.1128/spectrum.00641-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00647-24,10.1128/spectrum.00647-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00656-24,10.1128/spectrum.00656-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00663-24,10.1128/spectrum.00663-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00665-24,10.1128/spectrum.00665-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00675-24,10.1128/spectrum.00675-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00680-24,10.1128/spectrum.00680-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00695-24,10.1128/spectrum.00695-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00712-24,10.1128/spectrum.00712-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00713-24,10.1128/spectrum.00713-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00717-24,10.1128/spectrum.00717-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00722-24,10.1128/spectrum.00722-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00724-24,10.1128/spectrum.00724-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00728-24,10.1128/spectrum.00728-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00737-24,10.1128/spectrum.00737-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00740-24,10.1128/spectrum.00740-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00748-24,10.1128/spectrum.00748-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00751-24,10.1128/spectrum.00751-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00754-24,10.1128/spectrum.00754-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00759-24,10.1128/spectrum.00759-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00763-24,10.1128/spectrum.00763-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00778-24,10.1128/spectrum.00778-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00780-24,10.1128/spectrum.00780-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00785-24,10.1128/spectrum.00785-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00787-24,10.1128/spectrum.00787-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00794-24,10.1128/spectrum.00794-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00802-23,10.1128/spectrum.00802-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00802-24,10.1128/spectrum.00802-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00807-24,10.1128/spectrum.00807-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00813-24,10.1128/spectrum.00813-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00818-24,10.1128/spectrum.00818-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00823-24,10.1128/spectrum.00823-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00826-24,10.1128/spectrum.00826-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00834-24,10.1128/spectrum.00834-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00837-24,10.1128/spectrum.00837-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00843-24,10.1128/spectrum.00843-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00847-24,10.1128/spectrum.00847-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00855-24,10.1128/spectrum.00855-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00861-24,10.1128/spectrum.00861-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00864-24,10.1128/spectrum.00864-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00867-24,10.1128/spectrum.00867-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00877-24,10.1128/spectrum.00877-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00883-24,10.1128/spectrum.00883-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00886-24,10.1128/spectrum.00886-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00906-24,10.1128/spectrum.00906-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00914-24,10.1128/spectrum.00914-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00918-24,10.1128/spectrum.00918-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00925-24,10.1128/spectrum.00925-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00931-24,10.1128/spectrum.00931-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00933-24,10.1128/spectrum.00933-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00935-24,10.1128/spectrum.00935-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00941-24,10.1128/spectrum.00941-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00944-24,10.1128/spectrum.00944-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00952-24,10.1128/spectrum.00952-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00959-24,10.1128/spectrum.00959-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00960-24,10.1128/spectrum.00960-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00962-24,10.1128/spectrum.00962-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00965-24,10.1128/spectrum.00965-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00966-24,10.1128/spectrum.00966-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00970-24,10.1128/spectrum.00970-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00986-24,10.1128/spectrum.00986-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.00993-24,10.1128/spectrum.00993-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01002-24,10.1128/spectrum.01002-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01006-23,10.1128/spectrum.01006-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01010-24,10.1128/spectrum.01010-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01027-24,10.1128/spectrum.01027-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01028-24,10.1128/spectrum.01028-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01030-24,10.1128/spectrum.01030-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01035-24,10.1128/spectrum.01035-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01050-23,10.1128/spectrum.01050-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01053-24,10.1128/spectrum.01053-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01054-24,10.1128/spectrum.01054-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01055-24,10.1128/spectrum.01055-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01056-24,10.1128/spectrum.01056-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01088-24,10.1128/spectrum.01088-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01092-24,10.1128/spectrum.01092-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01093-24,10.1128/spectrum.01093-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01100-24,10.1128/spectrum.01100-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01121-23,10.1128/spectrum.01121-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01142-24,10.1128/spectrum.01142-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01147-24,10.1128/spectrum.01147-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01149-24,10.1128/spectrum.01149-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01154-23,10.1128/spectrum.01154-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01162-24,10.1128/spectrum.01162-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01164-24,10.1128/spectrum.01164-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01167-23,10.1128/spectrum.01167-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01171-24,10.1128/spectrum.01171-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01172-24,10.1128/spectrum.01172-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01173-24,10.1128/spectrum.01173-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01179-23,10.1128/spectrum.01179-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01184-24,10.1128/spectrum.01184-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01194-24,10.1128/spectrum.01194-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01197-24,10.1128/spectrum.01197-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01208-24,10.1128/spectrum.01208-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01209-23,10.1128/spectrum.01209-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01220-24,10.1128/spectrum.01220-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01256-24,10.1128/spectrum.01256-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01258-23,10.1128/spectrum.01258-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01270-24,10.1128/spectrum.01270-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01285-24,10.1128/spectrum.01285-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01314-23,10.1128/spectrum.01314-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01324-24,10.1128/spectrum.01324-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01330-24,10.1128/spectrum.01330-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01334-23,10.1128/spectrum.01334-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01354-24,10.1128/spectrum.01354-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01412-24,10.1128/spectrum.01412-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01424-24,10.1128/spectrum.01424-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01431-24,10.1128/spectrum.01431-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01437-23,10.1128/spectrum.01437-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01445-23,10.1128/spectrum.01445-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01457-24,10.1128/spectrum.01457-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01464-24,10.1128/spectrum.01464-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01485-24,10.1128/spectrum.01485-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01516-24,10.1128/spectrum.01516-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01521-24,10.1128/spectrum.01521-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01523-24,10.1128/spectrum.01523-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01531-24,10.1128/spectrum.01531-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01537-24,10.1128/spectrum.01537-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01549-23,10.1128/spectrum.01549-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01594-24,10.1128/spectrum.01594-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01621-23,10.1128/spectrum.01621-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01629-23,10.1128/spectrum.01629-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01631-23,10.1128/spectrum.01631-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01638-24,10.1128/spectrum.01638-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01649-23,10.1128/spectrum.01649-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01689-23,10.1128/spectrum.01689-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01714-23,10.1128/spectrum.01714-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01762-23,10.1128/spectrum.01762-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01774-23,10.1128/spectrum.01774-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01790-24,10.1128/spectrum.01790-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01797-24,10.1128/spectrum.01797-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01804-24,10.1128/spectrum.01804-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01808-24,10.1128/spectrum.01808-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01810-24,10.1128/spectrum.01810-24,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01816-23,10.1128/spectrum.01816-23,Yes,No,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01838-24,10.1128/spectrum.01838-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01855-23,10.1128/spectrum.01855-23,Yes,Yes,Microbiology Spectrum,2024,NA,NA
https://journals.asm.org/doi/10.1128/spectrum.01880-24,10.1128/spectrum.01880-24,Yes,Yes,Microbiology Spectrum,2024,NA,NA
